id,url,format,version,timestamp,datasource,label,comment
file_1903,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/02.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,srad (02),Resolution: 2.5m
file_1904,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/02.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,srad (02),Resolution: 2.5m
file_1905,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/03.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,srad (03),Resolution: 2.5m
file_1906,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/03.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,srad (03),Resolution: 2.5m
file_1907,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/04.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,srad (04),Resolution: 2.5m
file_1908,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/04.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,srad (04),Resolution: 2.5m
file_1909,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/05.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,srad (05),Resolution: 2.5m
file_1910,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/05.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,srad (05),Resolution: 2.5m
file_1911,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/06.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,srad (06),Resolution: 2.5m
file_1912,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/06.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,srad (06),Resolution: 2.5m
file_1913,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/07.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,srad (07),Resolution: 2.5m
file_1914,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/07.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,srad (07),Resolution: 2.5m
file_1915,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/08.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,srad (08),Resolution: 2.5m
file_1916,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/08.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,srad (08),Resolution: 2.5m
file_1917,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/09.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,srad (09),Resolution: 2.5m
file_1918,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/09.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,srad (09),Resolution: 2.5m
file_1919,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/10.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,srad (10),Resolution: 2.5m
file_1920,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/10.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,srad (10),Resolution: 2.5m
file_1921,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/11.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,srad (11),Resolution: 2.5m
file_1922,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/11.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,srad (11),Resolution: 2.5m
file_1923,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/12.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,srad (12),Resolution: 2.5m
file_1924,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/srad/12.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,srad (12),Resolution: 2.5m
file_1925,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/01.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tavg (01),Resolution: 2.5m
file_1926,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/01.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tavg (01),Resolution: 2.5m
file_1927,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/02.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tavg (02),Resolution: 2.5m
file_1928,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/02.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tavg (02),Resolution: 2.5m
file_1929,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/03.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tavg (03),Resolution: 2.5m
file_1930,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/03.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tavg (03),Resolution: 2.5m
file_1931,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/04.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tavg (04),Resolution: 2.5m
file_1932,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/04.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tavg (04),Resolution: 2.5m
file_1933,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/05.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tavg (05),Resolution: 2.5m
file_1934,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/05.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tavg (05),Resolution: 2.5m
file_1935,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/06.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tavg (06),Resolution: 2.5m
file_1936,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/06.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tavg (06),Resolution: 2.5m
file_1937,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/07.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tavg (07),Resolution: 2.5m
file_1938,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/07.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tavg (07),Resolution: 2.5m
file_1939,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/08.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tavg (08),Resolution: 2.5m
file_1940,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/08.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tavg (08),Resolution: 2.5m
file_1941,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/09.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tavg (09),Resolution: 2.5m
file_1942,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/09.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tavg (09),Resolution: 2.5m
file_1943,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/10.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tavg (10),Resolution: 2.5m
file_1944,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/10.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tavg (10),Resolution: 2.5m
file_1945,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/11.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tavg (11),Resolution: 2.5m
file_1946,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/11.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tavg (11),Resolution: 2.5m
file_1947,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/12.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tavg (12),Resolution: 2.5m
file_1948,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tavg/12.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tavg (12),Resolution: 2.5m
file_1949,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/01.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmax (01),Resolution: 2.5m
file_1950,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/01.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmax (01),Resolution: 2.5m
file_1951,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/02.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmax (02),Resolution: 2.5m
file_1952,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/02.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmax (02),Resolution: 2.5m
file_1953,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/03.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmax (03),Resolution: 2.5m
file_1954,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/03.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmax (03),Resolution: 2.5m
file_1955,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/04.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmax (04),Resolution: 2.5m
file_1956,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/04.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmax (04),Resolution: 2.5m
file_1957,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/05.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmax (05),Resolution: 2.5m
file_1958,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/05.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmax (05),Resolution: 2.5m
file_1959,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/06.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmax (06),Resolution: 2.5m
file_1960,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/06.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmax (06),Resolution: 2.5m
file_1961,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/07.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmax (07),Resolution: 2.5m
file_1962,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/07.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmax (07),Resolution: 2.5m
file_1963,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/08.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmax (08),Resolution: 2.5m
file_1964,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/08.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmax (08),Resolution: 2.5m
file_1965,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/09.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmax (09),Resolution: 2.5m
file_1966,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/09.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmax (09),Resolution: 2.5m
file_1967,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/10.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmax (10),Resolution: 2.5m
file_1968,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/10.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmax (10),Resolution: 2.5m
file_1969,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/11.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmax (11),Resolution: 2.5m
file_1970,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/11.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmax (11),Resolution: 2.5m
file_1971,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/12.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmax (12),Resolution: 2.5m
file_1972,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmax/12.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmax (12),Resolution: 2.5m
file_1973,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/01.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmin (01),Resolution: 2.5m
file_1974,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/01.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmin (01),Resolution: 2.5m
file_1975,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/02.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmin (02),Resolution: 2.5m
file_1976,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/02.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmin (02),Resolution: 2.5m
file_1977,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/03.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmin (03),Resolution: 2.5m
file_1978,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/03.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmin (03),Resolution: 2.5m
file_1979,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/04.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmin (04),Resolution: 2.5m
file_1980,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/04.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmin (04),Resolution: 2.5m
file_1981,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/05.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmin (05),Resolution: 2.5m
file_1982,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/05.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmin (05),Resolution: 2.5m
file_1983,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/06.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmin (06),Resolution: 2.5m
file_1984,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/06.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmin (06),Resolution: 2.5m
file_1985,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/07.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmin (07),Resolution: 2.5m
file_1986,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/07.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmin (07),Resolution: 2.5m
file_1987,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/08.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmin (08),Resolution: 2.5m
file_1988,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/08.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmin (08),Resolution: 2.5m
file_1989,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/09.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmin (09),Resolution: 2.5m
file_1990,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/09.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmin (09),Resolution: 2.5m
file_1991,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/10.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmin (10),Resolution: 2.5m
file_1992,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/10.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmin (10),Resolution: 2.5m
file_1993,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/11.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmin (11),Resolution: 2.5m
file_1994,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/11.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmin (11),Resolution: 2.5m
file_1995,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/12.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,tmin (12),Resolution: 2.5m
file_1996,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/tmin/12.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,tmin (12),Resolution: 2.5m
file_1997,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/01.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,vapr (01),Resolution: 2.5m
file_1998,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/01.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,vapr (01),Resolution: 2.5m
file_1999,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/02.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,vapr (02),Resolution: 2.5m
file_2000,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/02.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,vapr (02),Resolution: 2.5m
file_2001,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/03.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,vapr (03),Resolution: 2.5m
file_2002,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/03.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,vapr (03),Resolution: 2.5m
file_2003,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/04.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,vapr (04),Resolution: 2.5m
file_2004,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/04.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,vapr (04),Resolution: 2.5m
file_2005,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/05.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,vapr (05),Resolution: 2.5m
file_2006,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/05.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,vapr (05),Resolution: 2.5m
file_2007,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/06.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,vapr (06),Resolution: 2.5m
file_2008,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/06.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,vapr (06),Resolution: 2.5m
file_2009,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/07.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,vapr (07),Resolution: 2.5m
file_2010,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/07.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,vapr (07),Resolution: 2.5m
file_2011,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/08.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,vapr (08),Resolution: 2.5m
file_2012,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/08.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,vapr (08),Resolution: 2.5m
file_2013,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/09.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,vapr (09),Resolution: 2.5m
file_2014,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/09.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,vapr (09),Resolution: 2.5m
file_2015,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/10.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,vapr (10),Resolution: 2.5m
file_2016,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/10.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,vapr (10),Resolution: 2.5m
file_2017,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/11.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,vapr (11),Resolution: 2.5m
file_2018,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/11.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,vapr (11),Resolution: 2.5m
file_2019,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/12.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,vapr (12),Resolution: 2.5m
file_2020,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/vapr/12.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,vapr (12),Resolution: 2.5m
file_2021,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/01.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,wind (01),Resolution: 2.5m
file_2022,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/01.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,wind (01),Resolution: 2.5m
file_2023,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/02.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,wind (02),Resolution: 2.5m
file_2024,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/02.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,wind (02),Resolution: 2.5m
file_2025,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/03.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,wind (03),Resolution: 2.5m
file_2026,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/03.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,wind (03),Resolution: 2.5m
file_2027,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/04.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,wind (04),Resolution: 2.5m
file_2028,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/04.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,wind (04),Resolution: 2.5m
file_2029,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/05.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,wind (05),Resolution: 2.5m
file_2030,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/05.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,wind (05),Resolution: 2.5m
file_2031,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/06.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,wind (06),Resolution: 2.5m
file_2032,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/06.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,wind (06),Resolution: 2.5m
file_2033,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/07.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,wind (07),Resolution: 2.5m
file_2034,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/07.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,wind (07),Resolution: 2.5m
file_2035,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/08.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,wind (08),Resolution: 2.5m
file_2036,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/08.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,wind (08),Resolution: 2.5m
file_2037,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/09.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,wind (09),Resolution: 2.5m
file_2038,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/09.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,wind (09),Resolution: 2.5m
file_2039,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/10.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,wind (10),Resolution: 2.5m
file_2040,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/10.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,wind (10),Resolution: 2.5m
file_2041,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/11.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,wind (11),Resolution: 2.5m
file_2042,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/11.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,wind (11),Resolution: 2.5m
file_2043,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/12.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,wind (12),Resolution: 2.5m
file_2044,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/2.5m/wind/12.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,wind (12),Resolution: 2.5m
file_2045,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/30s/bio/1.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,bio (1),Resolution: 30s
file_2046,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/30s/bio/1.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,bio (1),Resolution: 30s
file_2047,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/30s/bio/10.pq,PARQUET,2.1,2022-05-23 01:57:22,ds_2,bio (10),Resolution: 30s
file_2048,/user/bdm/persistent/worldclim/2.1/2022-05-23_01-57-22/30s/bio/10.tif,TIF,2.1,2022-05-23 01:57:22,ds_2,bio (10),Resolution: 30s
